Symbol,TotalTrades,StartingEquity,FinalEquity,TotalProfit,PctGain,MaxEquity,MinEquity,MaxDrawdownPct
CHD,126,100000.0,122170.0474147897,22170.047414789704,22.170047414789703,122170.0474147897,100022.89137062106,-18.128139026561062
CHRW,47,100000.0,104528.40217119559,4528.402171195587,4.528402171195586,104528.40217119559,100217.15476916819,-4.124474604487378
CHTR,195,100000.0,173658.1049716932,73658.10497169319,73.65810497169318,173658.1049716932,100153.0775533195,-42.327438405685264
CI,154,100000.0,141244.7616978722,41244.76169787219,41.24476169787219,141575.54785880688,100344.21656330996,-29.12320094753712
CINF,28,100000.0,106227.4736455893,6227.4736455893,6.2274736455893,106320.41056950725,100280.12970929474,-5.681205356391721
CLX,200,100000.0,133432.73849268962,33432.73849268962,33.432738492689616,134517.05720623987,100210.68420811089,-25.50336270405535
CMCSA,257,100000.0,146400.40704766512,46400.407047665125,46.40040704766513,146597.16147510326,100036.75028835062,-31.76078630598863
CME,97,100000.0,118591.66929468577,18591.669294685766,18.59166929468577,118591.66929468577,99948.3418018904,-15.720604662768492
CMG,268,100000.0,170033.91653370258,70033.91653370258,70.03391653370258,170033.91653370258,99693.28256184068,-41.3685901059155
CMI,31,100000.0,103824.6052221131,3824.605222113096,3.8246052221130955,104570.35936751019,99114.12881097016,-5.217760166018203
CMS,97,100000.0,111046.74594464598,11046.745944645983,11.046745944645982,111390.76898046707,99889.9709773429,-10.324731670665532
CNC,104,100000.0,142484.03855265933,42484.03855265933,42.48403855265933,142725.78332555047,101365.44514548586,-28.978883293794024
CNP,96,100000.0,119079.86243712083,19079.862437120828,19.079862437120827,119403.62950000995,99818.87127711352,-16.402146488264663
CNQ,210,100000.0,133054.2311681101,33054.2311681101,33.0542311681101,133118.4941102689,100211.16550852811,-24.720328172043434
COF,157,100000.0,129070.54633095351,29070.54633095351,29.070546330953512,130325.67293254066,99788.8226553337,-23.431185575395787
COIN,193,100000.0,201580.6848475301,101580.6848475301,101.5806848475301,202671.07104473177,101286.80340050181,-50.024044932319576
COO,92,100000.0,121916.79481946377,21916.794819463772,21.91679481946377,121916.79481946377,99555.37477023623,-18.341541936318677
COP,170,100000.0,134042.17519690457,34042.17519690457,34.04217519690457,136127.9171705612,100869.93198713554,-25.90062781850195
COR,66,100000.0,105471.2816463307,5471.281646330695,5.471281646330695,107607.89490856652,100763.38526186327,-6.360601750010049
COST,234,100000.0,127376.278328507,27376.278328507004,27.376278328507002,127376.278328507,100673.21205688396,-20.963924069719706
CPAY,73,100000.0,126019.82030305895,26019.82030305895,26.01982030305895,126157.18064408604,99570.24450778206,-21.074453313371755
CPB,160,100000.0,139071.28821767104,39071.28821767104,39.07128821767104,139103.1898570153,100713.82219338091,-27.5977622821554
CPRT,238,100000.0,157147.23979098897,57147.23979098897,57.14723979098897,157211.9228440291,100579.09660730277,-36.02323870366505
CPT,121,100000.0,121764.98158963304,21764.98158963304,21.764981589633038,121764.98158963304,98748.67320277786,-18.902239450438817
CRL,87,100000.0,122158.40281381426,22158.40281381426,22.15840281381426,122158.40281381426,97778.7372772034,-19.957420017817956
CRM,244,100000.0,160853.97298083408,60853.97298083408,60.85397298083408,161847.72049759323,99070.94474992406,-38.78755632434297
CRON,41,100000.0,117600.2541040779,17600.254104077903,17.6002541040779,117893.346261978,100784.43611581699,-14.512193171735287
CRWD,148,100000.0,184683.45972950273,84683.45972950273,84.68345972950273,184683.45972950273,99502.47467789502,-46.12269294519841
CSCO,127,100000.0,113273.91777145318,13273.917771453183,13.273917771453183,113504.73712265416,98711.08846418369,-13.033507705043473
CSGP,196,100000.0,140370.20118210829,40370.201182108285,40.37020118210828,141861.59623387086,99786.79955361594,-29.659046420774125
